Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4
SPY,3/12/2008 12:00:00 AM,132.73,133.77,131.16,131.36,229161100,132.0679,127.6852,127.1198,136.343,139.3206
SPY,3/13/2008 12:00:00 AM,129.61,132.64,128.6,131.65,351881390,131.9843,130.2147,129.4559,138.4395,141.3722
SPY,3/14/2008 12:00:00 AM,132.77,132.81,127.78,129.61,484687790,131.5095,128.1386,127.4235,136.9454,140.0214
SPY,3/17/2008 12:00:00 AM,126.57,129.26,126.07,128.3,405311070,130.8676,127.3978,126.7651,137.2428,140.5716
SPY,3/18/2008 12:00:00 AM,130.62,133.69,129.98,133.63,334416530,131.4201,124.9355,124.1333,134.6349,137.9944
SPY,3/19/2008 12:00:00 AM,134.14,134.65,130.04,130.32,345971560,131.2001,128.6881,127.9654,139.4399,143.063
SPY,3/20/2008 12:00:00 AM,130.05,132.91,129.26,132.08,245320640,131.376,129.166,128.3408,140.2191,143.9733
SPY,3/24/2008 12:00:00 AM,133.31,135.81,133.24,134.72,209110350,132.0448,128.1556,127.1452,138.8634,142.6089
SPY,3/25/2008 12:00:00 AM,134.86,135.55,133.77,134.85,192947170,132.6059,131.723,130.6233,142.2503,145.9976
SPY,3/26/2008 12:00:00 AM,134.46,135.0884,133.11,133.2,196934210,132.7247,132.4804,131.1441,141.6911,145.1891
SPY,3/27/2008 12:00:00 AM,134.2,134.44,132.36,132.78,225153150,132.7358,132.2375,130.8628,140.6179,143.9215
SPY,3/28/2008 12:00:00 AM,132.99,133.36,131.06,131.51,180918670,132.4906,131.7006,130.3739,139.5256,142.6712
SPY,3/31/2008 12:00:00 AM,131.29,132.73,131.09,131.97,166692100,132.3865,133.8737,129.3159,138.0813,141.1164
SPY,4/1/2008 12:00:00 AM,133.68,136.84,133.51,136.61,254547260,133.2312,133.3674,129.2439,137.3494,140.2031
SPY,4/2/2008 12:00:00 AM,137.26,137.67,135.98,136.7,210910790,133.9249,132.937,132.1082,141.3312,144.4399
SPY,4/3/2008 12:00:00 AM,136,137.44,135.71,137.04,175884740,134.548,135.009,134.0085,142.5185,145.4446
SPY,4/4/2008 12:00:00 AM,137.79,137.96,136.12,136.89,204473090,135.0164,135.001,133.9561,141.8963,144.6669
SPY,4/7/2008 12:00:00 AM,137.91,138.57,136.74,136.96,154381330,135.4051,135.5804,134.5627,142.0877,144.7363
SPY,4/8/2008 12:00:00 AM,136.19,137.1554,135.95,136.82,148937270,135.6881,136.2668,135.2954,142.4714,145.0118
SPY,4/9/2008 12:00:00 AM,136.61,136.8,134.89,135.83,195610560,135.7165,135.3823,134.4029,140.9682,143.3341
SPY,4/10/2008 12:00:00 AM,135.39,136.67,134.9,136.02,192967840,135.7772,134.6024,133.7352,140.1679,142.4738
SPY,4/11/2008 12:00:00 AM,134.85,135.9837,133.01,133.38,222973290,135.2977,134.5438,133.737,139.9774,142.2109
SPY,4/14/2008 12:00:00 AM,132.58,133.54,132.55,132.93,160521950,134.8242,136.0844,136.7198,138.9939,141.3234
SPY,4/15/2008 12:00:00 AM,133.49,133.69,132.33,133.24,172389150,134.5074,134.2747,135.0438,137.1225,139.2782
SPY,4/16/2008 12:00:00 AM,133.8853,136.93,133.8853,136.85,189268810,134.9759,134.1286,134.8926,136.8613,138.912
SPY,4/17/2008 12:00:00 AM,136.18,137.25,135.66,137.05,179707520,135.3907,133.7033,133.1964,139.847,142.1047
SPY,4/18/2008 12:00:00 AM,138.51,139.56,138.26,138.48,218530590,136.0086,134.9872,134.3567,140.6845,142.8556
SPY,4/21/2008 12:00:00 AM,138.31,138.98,136.87,138.55,118587402,136.5169,137.3265,136.7369,143.2712,145.4843
SPY,4/22/2008 12:00:00 AM,138.19,138.37,136.64,137.94,162166080,136.8015,136.3841,135.7633,142.2627,144.4618
SPY,4/23/2008 12:00:00 AM,137.75,138.78,137.12,137.72,193309030,136.9852,136.0457,135.3891,141.7564,143.9176
SPY,4/24/2008 12:00:00 AM,137.05,139.74,137.04,138.32,229381370,137.2521,136.6096,135.917,142.0462,144.1422
SPY,4/25/2008 12:00:00 AM,139.41,139.89,137.91,139.6,190788060,137.7217,136.8298,136.2357,142.7035,144.8757
SPY,4/28/2008 12:00:00 AM,139.82,140.25,139.38,139.63,105616522,138.1034,137.4095,136.7774,143.1546,145.3018
SPY,4/29/2008 12:00:00 AM,139.33,139.73,138.61,139.08,125514035,138.2987,138.6771,137.9201,143.6505,145.6334
SPY,4/30/2008 12:00:00 AM,139.53,140.59,138.26,138.26,208395820,138.291,138.1736,137.416,142.7396,144.6102
SPY,5/1/2008 12:00:00 AM,138.85,141.12,138.27,141.12,187279490,138.8568,138.1748,137.5663,143.1763,145.1036
SPY,5/2/2008 12:00:00 AM,141.23,142.37,140.56,141.51,181585520,139.3874,138.1441,137.6542,143.7744,145.82
SPY,5/5/2008 12:00:00 AM,141.05,141.61,140.41,140.83,118510376,139.6759,140.0276,139.4662,145.4678,147.4831
SPY,5/6/2008 12:00:00 AM,140.1,142.2,139.69,142.05,179339820,140.1507,139.8116,139.1564,144.7457,146.6561
SPY,5/7/2008 12:00:00 AM,141.96,142.04,139.13,139.52,199267240,140.0246,139.5232,138.9721,144.8948,146.8809
SPY,5/8/2008 12:00:00 AM,139.79,140.32,138.98,139.16,178321160,139.8517,142.2557,138.4399,144.8498,146.9554
SPY,5/9/2008 12:00:00 AM,138.4,139.39,138.4,138.9,152589650,139.6613,141.0276,137.6513,143.6507,145.6588
SPY,5/12/2008 12:00:00 AM,139.25,140.56,138.73,140.46,150911420,139.8211,139.9988,137.0797,142.5589,144.4363
SPY,5/13/2008 12:00:00 AM,140.4,140.89,139.73,140.48,159141860,139.9529,138.4703,137.827,143.3082,145.1784
SPY,5/14/2008 12:00:00 AM,141,142.2,140.462,140.77,181910730,140.1163,139.2804,138.6116,143.7494,145.5275
SPY,5/15/2008 12:00:00 AM,141.18,142.63,140.83,142.53,166926990,140.599,140.2266,139.6254,144.7765,146.5479
SPY,5/16/2008 12:00:00 AM,142.78,142.87,141.61,142.66,204236800,141.0112,140.5466,139.9964,145.2212,147.0028
SPY,5/19/2008 12:00:00 AM,142.81,144.3,142.3,143.05,165704070,141.419,141.1771,140.5925,145.5694,147.2831
SPY,5/20/2008 12:00:00 AM,142.55,142.34,141,141.89,178552030,141.5132,142.1023,141.5884,146.7411,148.4903
SPY,5/21/2008 12:00:00 AM,141.81,142.12,139,139.49,252724800,141.1085,142.9626,139.8969,145.2209,147.008
SPY,5/22/2008 12:00:00 AM,139.35,140.17,139,139.51,170820320,140.7888,142.2092,142.578,144.5591,146.5168
SPY,5/23/2008 12:00:00 AM,138.97,139.6631,137.52,137.64,181436190,140.1591,140.9021,141.4488,143.3076,145.1653
SPY,5/27/2008 12:00:00 AM,137.8,139,137.53,138.66,168322810,139.8593,139.9819,140.5062,142.4081,144.3025
SPY,5/28/2008 12:00:00 AM,139,140,138,139.3,181288080,139.7474,139.5108,140.0988,141.9354,143.7758
SPY,5/29/2008 12:00:00 AM,139.03,140.93,139.08,140,173927170,139.7979,140.3075,140.864,142.7254,144.5861
SPY,5/30/2008 12:00:00 AM,140.63,140.74,139.94,140.35,117361933,139.9083,141.3075,141.8665,143.7261,145.5855
SPY,6/2/2008 12:00:00 AM,139.83,139.86,138,138.9,181069860,139.7067,141.3455,142.0085,143.7076,145.4312
SPY,6/3/2008 12:00:00 AM,139.3,139.62,137.23,138.09,272049900,139.3833,140.1913,140.7224,142.5197,144.3226
SPY,6/4/2008 12:00:00 AM,137.88,139.16,137.46,138.02,246726350,139.1107,139.851,140.326,142.2131,144.091
SPY,6/5/2008 12:00:00 AM,138.76,140.89,138.32,140.78,237867030,139.4445,139.6416,140.1745,142.0334,143.8889
SPY,6/6/2008 12:00:00 AM,140.41,139.8,136.22,136.29,384276300,138.8136,138.0024,137.5577,143.6645,145.6502
SPY,6/9/2008 12:00:00 AM,137.06,137.5,135.41,136.62,228263860,138.3749,140.2483,140.5142,142.9129,145.2298
SPY,6/10/2008 12:00:00 AM,135.67,137.1,135.35,135.94,260234810,137.8879,138.3832,138.8839,141.2374,143.5287
SPY,6/11/2008 12:00:00 AM,136.45,136.26,133.93,133.94,284064390,137.0983,137.8719,138.5304,140.7937,143.0181
SPY,6/12/2008 12:00:00 AM,134.8,135.87,133.52,134.45,252791740,136.5687,136.7356,137.4049,139.6789,141.9184
SPY,6/13/2008 12:00:00 AM,134.5,136.52,134.418,136.15,244727070,136.4849,136.3373,137.0122,139.2983,141.5533
SPY,6/16/2008 12:00:00 AM,136.3,136.93,135.46,136.23,185832470,136.4339,137.043,137.7471,140.0057,142.2423
SPY,6/17/2008 12:00:00 AM,136.92,137.12,135.37,135.57,191743790,136.2612,137.551,138.3261,140.4656,142.6047
SPY,6/18/2008 12:00:00 AM,134.53,135.5235,133.71,134.25,266970560,135.8589,137.5486,138.3068,140.3872,142.4763
SPY,6/19/2008 12:00:00 AM,134.13,135.24,132,134.42,304310860,135.5711,135.9197,136.6419,138.6886,140.7479
SPY,6/20/2008 12:00:00 AM,132.97,133.09,131.22,131.58,289275680,134.7729,135.309,135.866,138.0932,140.3032
SPY,6/23/2008 12:00:00 AM,132.09,132.23,131.32,131.45,165115670,134.1083,134.0644,134.5745,136.9493,139.287
SPY,6/24/2008 12:00:00 AM,131.05,132.44,130.19,131.13,267300600,133.5127,133.1754,133.92,136.0736,138.2297
SPY,6/25/2008 12:00:00 AM,131.72,133.4,131.239,131.86,287853820,133.1821,132.7853,133.4791,135.6472,137.8152
SPY,6/26/2008 12:00:00 AM,130.57,131.42,128.08,128.19,297774970,132.1837,133.8373,134.5029,136.6863,138.8673
SPY,6/27/2008 12:00:00 AM,128.28,128.86,127.035,127.68,303423340,131.283,131.7191,132.2237,134.649,137.0351
SPY,6/30/2008 12:00:00 AM,127.89,128.91,127.3,128.04,258888160,130.6344,129.6399,130.3032,132.6383,134.9541
SPY,7/1/2008 12:00:00 AM,126.52,128.47,125.93,128.42,388621950,130.1915,129.5713,130.3251,132.5507,134.7768
SPY,7/2/2008 12:00:00 AM,128.79,129.16,125.95,126.14,291223190,129.3812,128.791,129.4783,131.7514,134.0176
SPY,7/3/2008 12:00:00 AM,127.11,127.11,124.99,126.28,239359650,128.761,129.4084,130.0027,132.4178,134.8053
SPY,7/7/2008 12:00:00 AM,126.79,127.34,123.92,125,372427210,128.0088,127.7556,128.4381,130.809,133.1633
SPY,7/8/2008 12:00:00 AM,124.99,127.39,124.2,127.2,376225360,127.847,127.611,128.2057,130.7359,133.2274
SPY,7/9/2008 12:00:00 AM,127.5,127.74,124.39,124.76,336789770,127.2296,127.8768,128.4824,131.1132,133.6959
SPY,7/10/2008 12:00:00 AM,124.43,125.79,123.58,125.35,436475660,126.8537,128.2521,128.8729,131.6135,134.2965
SPY,7/11/2008 12:00:00 AM,123.97,125.9,122.49,123.93,481124590,126.269,126.616,127.3842,130.0454,132.6701
SPY,7/14/2008 12:00:00 AM,125.26,125.5,122.4,122.75,322720840,125.5652,126.3084,127.0234,129.7987,132.5255
SPY,7/15/2008 12:00:00 AM,121.8,123.49,120.02,121.03,502502420,124.6581,126.0861,126.8278,129.6531,132.4297
SPY,7/16/2008 12:00:00 AM,121.45,124.57,121.1,124.01,371642870,124.5285,124.0082,124.7405,127.6642,130.5316
SPY,7/17/2008 12:00:00 AM,125.14,126.26,124.09,125.29,375490520,124.6808,120.4919,125.9213,128.9394,131.8952
SPY,7/18/2008 12:00:00 AM,126.17,126.4159,125.15,126.05,267030010,124.9546,123.1391,128.1092,131.012,133.8798
SPY,7/21/2008 12:00:00 AM,126.51,126.8,125.19,126.13,222862990,125.1897,124.207,128.4139,131.0691,133.7328
SPY,7/22/2008 12:00:00 AM,125.15,127.8,124.85,127.42,296904160,125.6358,124.5986,128.4403,130.9368,133.4649
SPY,7/23/2008 12:00:00 AM,127.89,129.15,127.55,128.21,311698330,126.1506,124.6612,128.8621,131.4265,134.0072
SPY,7/24/2008 12:00:00 AM,128.34,128.41,125.16,125.43,248634470,126.0065,126.8673,130.7403,133.1779,135.6488
SPY,7/25/2008 12:00:00 AM,125.89,126.49,125.17,125.43,219130990,125.8912,128.5846,129.3316,131.8916,134.4609
SPY,7/28/2008 12:00:00 AM,125.51,126.06,123.42,123.59,205202880,125.431,127.2794,128.1536,130.5255,132.9342
SPY,7/29/2008 12:00:00 AM,123.98,126.38,123.64,126.25,261505540,125.5948,126.3488,127.1211,129.5329,131.9697
SPY,7/30/2008 12:00:00 AM,127.11,128.6,126.28,128.59,354709950,126.1938,126.7565,127.4655,129.9341,132.4152
SPY,7/31/2008 12:00:00 AM,127.4,128.57,126.63,126.83,277402190,126.321,125.7341,125.0037,132.3267,134.7905
SPY,8/1/2008 12:00:00 AM,127.12,127.28,125.46,126.1,248703560,126.2768,126.0277,125.2503,132.3256,134.7243
SPY,8/4/2008 12:00:00 AM,126.04,126.14,124.76,125.02,188251720,126.0255,124.917,124.1166,130.9147,133.2382
SPY,8/5/2008 12:00:00 AM,126.02,128.56,124.9736,128.36,251624290,126.4924,124.1918,123.3554,129.6972,131.8985
SPY,8/6/2008 12:00:00 AM,128.02,129.3,127.48,128.93,209555390,126.9799,125.0077,124.401,131.5016,133.8785
SPY,8/7/2008 12:00:00 AM,127.96,129.0549,126.54,127.01,246312460,126.9859,126.8249,126.1234,132.9424,135.2476
SPY,8/8/2008 12:00:00 AM,126.58,129.93,126.38,129.37,260811650,127.4627,126.1542,125.4857,132.4294,134.7607
SPY,8/11/2008 12:00:00 AM,129.47,131.51,129.23,130.71,249425780,128.1122,126.1751,125.6181,133.1983,135.6855
SPY,8/12/2008 12:00:00 AM,130.2801,130.7028,128.73,129.35,213200790,128.3598,128.5436,127.8798,135.3327,137.7943
SPY,8/13/2008 12:00:00 AM,128.79,129.65,127.67,128.57,256467210,128.4018,128.0662,127.319,134.512,136.9123
SPY,8/14/2008 12:00:00 AM,127.84,130.28,127.75,129.54,239556090,128.6294,127.1155,126.3385,133.3163,135.6627
SPY,8/15/2008 12:00:00 AM,129.93,130.5,129.3,130.17,181005390,128.9376,127.3799,126.6556,133.7386,136.108
SPY,8/18/2008 12:00:00 AM,130.43,130.48,127.66,128.39,172275090,128.828,128.5829,127.7514,134.2363,136.4557
SPY,8/19/2008 12:00:00 AM,127.42,128.1181,126.53,126.99,194673640,128.4604,130.6498,126.7993,133.6236,135.9186
SPY,8/20/2008 12:00:00 AM,127.39,127.95,126.34,127.58,225498120,128.2843,128.7928,125.128,131.7387,133.9775
SPY,8/21/2008 12:00:00 AM,126.75,128.44,126.6,127.8,180609790,128.1875,128.477,125.0555,131.3606,133.5179
SPY,8/22/2008 12:00:00 AM,128.67,129.65,127.8,129.65,167715250,128.48,128.8344,125.4759,131.6463,133.7617
SPY,8/25/2008 12:00:00 AM,128.8,129.65,126.75,127.02,171936870,128.188,127.4184,126.7162,132.7803,134.8603
SPY,8/26/2008 12:00:00 AM,127.02,127.87,126.58,127.39,159117180,128.0284,129.796,126.0291,132.546,134.7299
SPY,8/27/2008 12:00:00 AM,127.55,128.83,127.3,128.63,171032730,128.1487,128.5438,125.2143,131.2767,133.3457
SPY,8/28/2008 12:00:00 AM,129.28,130.34,128.63,130.19,167537070,128.557,126.8453,126.1417,131.9514,133.9502
SPY,8/29/2008 12:00:00 AM,129.73,130.14,128.51,128.79,189209990,128.6036,128.2744,127.6005,133.2937,135.254
SPY,9/2/2008 12:00:00 AM,130.03,130.71,127.52,127.99,252469590,128.4809,128.1282,127.4777,133.0589,134.9818
SPY,9/3/2008 12:00:00 AM,127.88,128.5,126.93,127.88,251949710,128.3607,130.7263,127.0235,133.2899,135.3739
SPY,9/4/2008 12:00:00 AM,126.97,127.23,123.96,124.03,340438560,127.4946,129.1214,125.7184,131.7174,133.7356
SPY,9/5/2008 12:00:00 AM,123.29,124.95,122,124.42,289514600,126.8796,127.5364,127.9413,130.237,132.4986
SPY,9/8/2008 12:00:00 AM,128.04,128.24,124.42,126.99,364148820,126.9017,125.4658,125.9311,128.3267,130.678
SPY,9/9/2008 12:00:00 AM,127.1,127.36,122.8,123.22,377326720,126.1654,124.0659,123.6259,131.6464,134.1879
SPY,9/10/2008 12:00:00 AM,123.89,124.9,122.55,123.72,298916540,125.6763,127.7153,128.1215,131.0303,133.8336
SPY,9/11/2008 12:00:00 AM,122.12,125.74,121.6,125.51,375369320,125.643,125.9642,126.6408,129.467,132.2165
SPY,9/12/2008 12:00:00 AM,124.29,126.21,123.83,126.09,297851200,125.7324,126.1727,126.8084,129.835,132.7659
SPY,9/15/2008 12:00:00 AM,121.63,125.652,119.89,120.09,483606960,124.6039,127.188,128.0205,130.9508,133.815
SPY,9/16/2008 12:00:00 AM,117.2,122.32,117,122.1,581744250,124.1032,125.8078,126.3532,129.78,133.0745
SPY,9/17/2008 12:00:00 AM,119.64,121.8517,116,116.61,624095550,122.6045,122.9717,123.5582,127.2742,130.8337
SPY,9/18/2008 12:00:00 AM,118.05,121.79,113.8,120.07,776114660,122.0976,122.6209,123.2244,127.3043,131.1959
SPY,9/19/2008 12:00:00 AM,126.7,128,116.52,124.12,501146910,122.5021,122.2492,122.7647,127.4404,131.865
SPY,9/22/2008 12:00:00 AM,124.4505,124.75,120.36,121.31,249966470,122.2637,116.3731,116.1066,134.1245,139.4639
SPY,9/23/2008 12:00:00 AM,120.85,122.02,118.28,118.55,328230200,121.5209,117.7936,116.7222,133.9054,139.1383
SPY,9/24/2008 12:00:00 AM,119.35,120,117.79,118.93,311871170,121.0028,116.246,114.6977,130.8553,135.9082
SPY,9/25/2008 12:00:00 AM,119.4,121.91,118.4369,120.79,328252950,120.9602,115.9338,114.0322,128.5528,133.2488
SPY,9/26/2008 12:00:00 AM,118.83,121.5,118.51,120.85,285917300,120.9382,117.4243,115.5634,129.3793,133.922
SPY,9/29/2008 12:00:00 AM,119.18,121.18,110.97,111.38,459562290,119.0265,117.5183,115.6895,128.6732,133.0184
SPY,9/30/2008 12:00:00 AM,113.51,116.8,110.5321,115.99,328510280,118.4192,120.4258,121.4623,126.7018,131.7986
SPY,10/1/2008 12:00:00 AM,115.27,116.69,113.95,116.06,333084910,117.9474,118.0316,119.2134,124.6111,129.8635
SPY,10/2/2008 12:00:00 AM,114.95,115.11,111.06,111.85,365632410,116.7279,118.7065,120.3569,125.3542,130.2902
SPY,10/3/2008 12:00:00 AM,112.86,115.45,109.68,110.34,461832500,115.4503,116.5169,118.1152,123.1135,128.0598
SPY,10/6/2008 12:00:00 AM,107.15,107.62,100.64,104.72,610790990,113.3043,116.2397,117.7297,122.8454,127.899
SPY,10/7/2008 12:00:00 AM,106.84,107.33,99.65,100.03,540213490,110.6494,109.0508,110.1193,115.9303,121.5819
SPY,10/8/2008 12:00:00 AM,97.52,102.18,96.81,97.51,725787950,108.0215,108.5929,109.7867,115.8836,121.8016
SPY,10/9/2008 12:00:00 AM,99.66,100.62,90.25,90.7,534758440,104.5572,104.0603,105.6232,111.613,117.4679
SPY,10/10/2008 12:00:00 AM,86.76,93.94,83.58,88.5,871546890,101.3458,101.0778,102.3345,108.99,115.429
SPY,10/13/2008 12:00:00 AM,93.87,101.35,89.95,101.35,456904720,101.3466,95.0465,96.2886,103.5092,110.4595
SPY,10/14/2008 12:00:00 AM,104.7,105.53,97.11,99.85,546688420,101.0473,88.2801,87.1538,112.2243,119.9419
SPY,10/15/2008 12:00:00 AM,97.46,97.8,89.71,90.02,484627450,98.8418,94.5405,92.8377,117.9386,125.7608
SPY,10/16/2008 12:00:00 AM,91.29,94.77,86.54,93.77,708811160,97.8275,100.6619,102.5387,110.9838,119.1157
SPY,10/17/2008 12:00:00 AM,91.99,98.59,91.65,93.21,476770070,96.904,97.1036,99.338,107.7557,115.9125
SPY,10/20/2008 12:00:00 AM,95.35,99.1,94.0895,98.81,321294110,97.2852,100.9323,103.4861,111.6839,119.6948
SPY,10/21/2008 12:00:00 AM,96.97,98.64,95.22,95.86,356501920,97.0001,101.7313,104.5107,112.3613,120.1073
SPY,10/22/2008 12:00:00 AM,93.2,95.86,87.53,90.64,516167990,95.7281,101.0172,104.0594,111.2655,118.4822
SPY,10/23/2008 12:00:00 AM,90.29,92.45,85.81,91.69,634666350,94.9205,96.4797,99.0427,106.4179,113.7761
SPY,10/24/2008 12:00:00 AM,84.06,89.92,84,87.04,545812560,93.3444,93.86,96.349,103.6124,110.8786
SPY,10/27/2008 12:00:00 AM,85.97,89.51,83.7,83.95,400238590,91.4655,91.9512,94.2646,101.592,108.9119
SPY,10/28/2008 12:00:00 AM,87.34,94.24,84.53,93.76,639939460,91.9244,91.2265,93.6379,100.735,107.8612
SPY,10/29/2008 12:00:00 AM,93.77,97.17,92.1,93.08,531381580,92.1555,83.7309,81.7599,104.59,112.1203
SPY,10/30/2008 12:00:00 AM,95.78,96.54,92.9,96.3,414582030,92.9844,89.8229,87.4745,108.9958,116.2125
SPY,10/31/2008 12:00:00 AM,95.08,98.57,94.48,96.83,411499930,93.7535,90.8136,88.1996,107.9007,114.6579
SPY,11/3/2008 12:00:00 AM,96.78,97.69,95.95,97.11,205566760,94.4248,93.0359,90.4465,108.8723,115.2832
SPY,11/4/2008 12:00:00 AM,99.06,100.86,96.7142,100.41,346977620,95.6219,94.2394,91.5303,107.6894,113.4954
SPY,11/5/2008 12:00:00 AM,99.2,100.7114,95,96.19,390404100,95.7355,96.0779,93.7054,109.2268,114.8105
SPY,11/6/2008 12:00:00 AM,94.46,95.44,90.06,90.86,477982840,94.7604,94.631,92.6595,108.4593,114.05
SPY,11/7/2008 12:00:00 AM,91.65,94,90.86,93.86,380538560,94.5803,96.4012,98.116,103.6297,109.2821
SPY,11/10/2008 12:00:00 AM,95.21,95.53,90.92,92.63,301903190,94.1903,95.4999,97.3913,102.543,107.8679
SPY,11/11/2008 12:00:00 AM,90.76,92.1377,88.65,89.77,418596710,93.3062,96.3578,98.1224,103.1892,108.4156
SPY,11/12/2008 12:00:00 AM,88.23,90.1516,85.12,85.82,454330550,91.809,93.3879,95.1245,100.024,105.0843
SPY,11/13/2008 12:00:00 AM,86.13,91.73,82.09,91.17,753801000,91.6812,90.8411,92.4211,97.3381,102.3885
SPY,11/14/2008 12:00:00 AM,89.41,92.06,86.52,86.62,540352270,90.6689,82.2876,92.578,98.2086,103.8423
SPY,11/17/2008 12:00:00 AM,86.38,88.56,85.16,85.47,415543770,89.6291,84.9654,94.9347,100.5522,106.1742
SPY,11/18/2008 12:00:00 AM,85.15,87.22,82.91,87.08,524140600,89.1193,83.3132,92.0966,97.3785,102.7159
SPY,11/19/2008 12:00:00 AM,85.91,86.87,80.92,81.5,558809440,87.5955,81.7301,90.1331,95.2671,100.4707
SPY,11/20/2008 12:00:00 AM,80.13,82.51,75.05,75.45,814180370,85.1664,87.6207,89.1616,94.4501,99.7737
SPY,11/21/2008 12:00:00 AM,77.46,80.9,74.34,79.52,718768570,84.0371,83.1042,84.4454,90.0625,95.6589
SPY,11/24/2008 12:00:00 AM,81.92,86.985,80.3614,85.03,523462010,84.2357,82.0513,83.4481,89.2088,94.9298
SPY,11/25/2008 12:00:00 AM,87.3,87.51,83.82,85.66,454188290,84.5205,78.9242,77.5475,95.8189,101.7654
SPY,11/26/2008 12:00:00 AM,84.3,89.19,84.24,88.97,370320440,85.4104,81.7824,79.9822,97.0164,102.6768
SPY,11/28/2008 12:00:00 AM,88.63,90.13,88.48,90.09,119905331,86.3463,82.9994,81.1654,97.8245,103.3943
SPY,12/1/2008 12:00:00 AM,87.51,87.55,81.86,82.11,370826750,85.4991,86.6137,84.4644,99.1129,104.1798
SPY,12/2/2008 12:00:00 AM,83.47,85.49,82.038,85.27,469785220,85.4533,88.6242,90.1618,95.6216,101.0898
SPY,12/3/2008 12:00:00 AM,83.4,87.83,83.14,87.32,520103730,85.8266,87.0821,88.8563,94.0118,99.2213
SPY,12/4/2008 12:00:00 AM,86.06,88.05,83.74,85.3,444341540,85.7213,82.181,90.5042,95.5882,100.7289
SPY,12/5/2008 12:00:00 AM,83.65,88.42,82.24,87.93,472064240,86.163,82.7058,90.7852,95.751,100.7829
SPY,12/8/2008 12:00:00 AM,90.34,92.38,88.0815,91,413016780,87.1304,81.6861,90.4547,95.6033,100.7797
SPY,12/9/2008 12:00:00 AM,90.37,92.13,88.98,89.5,370862470,87.6043,86.7984,85.2287,100.2752,105.3575
SPY,12/10/2008 12:00:00 AM,90.32,91.36,89,90.11,396381230,88.1055,87.6136,85.8897,99.9754,104.8084
SPY,12/11/2008 12:00:00 AM,89.54,91,87.37,87.94,366329670,88.0724,87.7543,85.9338,98.817,103.3298
SPY,12/12/2008 12:00:00 AM,85.55,89.07,85.2,88.99,415140910,88.2559,86.7132,85.0509,97.5925,101.9871
SPY,12/15/2008 12:00:00 AM,89.02,89.15,86.29,87.75,256846090,88.1547,84.5683,83.0489,95.4312,99.7537
SPY,12/16/2008 12:00:00 AM,88.3,92.02,88.18,91.88,377699950,88.8998,85.3792,83.8568,95.5869,99.7174
SPY,12/17/2008 12:00:00 AM,90.84,92.43,90.06,90.99,288101790,89.3178,87.4999,86.1628,98.079,102.2224
SPY,12/18/2008 12:00:00 AM,91.4,91.67,88.21,89.29,374829390,89.3123,89.0214,87.5928,98.6842,102.5963
SPY,12/19/2008 12:00:00 AM,89.1,90.62,88.09,88.19,301523390,89.0878,87.637,86.3227,97.2927,101.1418
SPY,12/22/2008 12:00:00 AM,88.58,88.67,85.49,85.62,244192170,88.3942,87.2648,85.9354,96.3256,100.0012
SPY,12/23/2008 12:00:00 AM,87.53,87.93,85.8,86.16,221772540,87.9474,89.2245,90.456,93.9488,97.556
SPY,12/24/2008 12:00:00 AM,86.45,86.87,86,86.66,62142421,87.6899,88.7985,90.0472,93.359,96.7954
SPY,12/26/2008 12:00:00 AM,87.24,87.3,86.5,87.16,74775826,87.5839,87.8387,89.1968,92.1367,95.2392
SPY,12/29/2008 12:00:00 AM,87.24,87.33,85.6,86.91,128419175,87.4491,87.9662,89.3051,91.9181,94.719
SPY,12/30/2008 12:00:00 AM,87.51,89.05,86.88,88.97,168555660,87.7533,87.5891,88.7474,91.2234,93.8795
SPY,12/31/2008 12:00:00 AM,89.08,90.97,88.87,90.24,194141830,88.2507,86.6829,85.7031,92.6536,95.2404
SPY,1/2/2009 12:00:00 AM,90.44,93.44,89.85,92.96,227638520,89.1925,88.5628,87.6875,94.5272,97.0453
SPY,1/5/2009 12:00:00 AM,92.63,94.5533,91.89,92.85,240697610,89.924,89.8255,89.1657,96.681,99.331
SPY,1/6/2009 12:00:00 AM,93.64,94.45,92.68,93.47,328481750,90.6332,91.3842,90.7089,98.3061,100.9544
SPY,1/7/2009 12:00:00 AM,92,92.26,90.2,90.67,281047570,90.6406,91.9669,91.1873,98.392,100.925
SPY,1/8/2009 12:00:00 AM,90.16,91.09,89.67,91.042,263834400,90.7209,93.1044,93.7699,96.3425,98.967
SPY,1/9/2009 12:00:00 AM,91.16,91.32,85.36,89.09,331160910,90.3947,91.9023,92.7163,95.1138,97.582
SPY,1/12/2009 12:00:00 AM,88.84,88.91,86.41,86.95,278008390,89.7057,90.9222,91.3352,94.2715,97.1848
SPY,1/13/2009 12:00:00 AM,86.73,87.88,86.2,87.11,356731780,89.1866,89.9597,90.5979,93.4962,96.381
SPY,1/14/2009 12:00:00 AM,85.54,85.75,83.16,84.37,435967130,88.2233,88.8902,89.7492,92.4635,95.1947
SPY,1/15/2009 12:00:00 AM,84.12,85.25,81.72,84.4,533808810,87.4586,86.6711,87.3898,90.2913,93.1782
SPY,1/16/2009 12:00:00 AM,85.86,85.9876,83.05,85.06,399307010,86.9789,85.8031,86.528,89.5252,92.4954
